away_team,away_team_id,away_team_logo,away_team_runs,home_team,home_team_id,home_team_logo,home_team_runs,game_date,game_id,status
Butler,595210,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//87.gif,4.0,Evansville,595153,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//219.gif,3.0,02/14/2025 TBA,6311521,Final
Tennessee,595099,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//694.gif,12.0,McNeese,595273,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//402.gif,0.0,02/14/2025 TBA,6317569,Final
Ark.-Pine Bluff,595174,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2678.gif,1.0,Ouachita Baptist,595342,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1289.gif,2.0,02/14/2025 TBA,6313721,Final
Ark.-Pine Bluff,595174,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2678.gif,8.0,Ouachita Baptist,595342,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1289.gif,5.0,02/14/2025 TBA,6313725,Final
Tennessee,595099,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//694.gif,10.0,McNeese,595273,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//402.gif,2.0,02/14/2025 TBA,6317571,Final
Butler,595210,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//87.gif,12.0,Evansville,595153,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//219.gif,4.0,02/14/2025 TBA,6358795,Final
A&amp;M-Corpus Christi,595180,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//26172.gif,12.0,Northern Colo.,595042,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//502.gif,9.0,02/14/2025 TBA,6357536,Final
Maryland,595270,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//392.gif,4.0,Massachusetts,595272,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//400.gif,0.0,02/14/2025 TBA,6315156,Final
Maryland,595270,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//392.gif,4.0,Texas,595105,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//703.gif,13.0,02/14/2025 TBA,6315161,Final
Weber St.,595120,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//758.gif,1.0,Oregon,595053,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//529.gif,9.0,02/14/2025 TBA,6311920,Final
Washington,595119,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//756.gif,5.0,Grand Canyon,595326,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1104.gif,9.0,02/14/2025 TBA,6313487,Final
Northern Colo.,595042,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//502.gif,13.0,New Mexico St.,595293,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//472.gif,10.0,02/14/2025 TBA,6317736,Final
South Alabama,595080,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//646.gif,7.0,Ohio,595050,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//519.gif,2.0,02/14/2025 TBA,6312500,Final
Nebraska,595290,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//463.gif,10.0,New Mexico St.,595293,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//472.gif,0.0,02/14/2025 TBA,6308434,Final
Montana,595284,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//441.gif,13.0,Manhattan,595266,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//381.gif,3.0,02/14/2025 TBA,6309211,Final
Belmont,595179,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//14927.gif,1.0,Grand Canyon,595326,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1104.gif,6.0,02/14/2025 TBA,6310977,Final
Utah Tech,595300,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30095.gif,2.0,Hawaii,595232,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//277.gif,3.0,02/14/2025 TBA,6305076,Final
Manhattan,595266,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//381.gif,6.0,UTEP,595106,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//704.gif,9.0,02/14/2025 TBA,6305079,Final
Montana,595284,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//441.gif,1.0,UTEP,595106,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//704.gif,10.0,02/14/2025 TBA,6305080,Final
UC Santa Barbara,595217,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//104.gif,6.0,Utah,595114,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//732.gif,5.0,02/14/2025 TBA,6305101,Final
Oregon,595053,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//529.gif,9.0,North Dakota,595039,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//494.gif,0.0,02/14/2025 TBA,6309903,Final
Boise St.,595201,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//66.gif,8.0,BYU,595205,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//77.gif,6.0,02/14/2025 TBA,6305112,Final
New Mexico,595294,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//473.gif,2.0,Fordham,595221,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//236.gif,4.0,02/14/2025 TBA,6305113,Final
St. Thomas (MN),595035,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//620.gif,3.0,New Mexico,595294,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//473.gif,8.0,02/14/2025 TBA,6305114,Final
San Diego,595076,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//627.gif,3.0,Utah St.,595113,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//731.gif,5.0,02/14/2025 TBA,6308270,Final
Kansas,595251,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//328.gif,5.0,Saint Mary&#39;s (CA),595314,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//610.gif,3.0,02/14/2025 TBA,6314273,Final
Idaho St.,595238,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//294.gif,3.0,UNLV,595291,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//465.gif,4.0,02/14/2025 TBA,6313786,Final
CSU Bakersfield,595212,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//94.gif,14.0,Sacramento St.,595216,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//102.gif,6.0,02/14/2025 TBA,6305102,Final
Colorado St.,595136,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//156.gif,1.0,Cal Poly,595211,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//90.gif,0.0,02/14/2025 TBA,6310739,Final
San Diego,595076,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//627.gif,4.0,California Baptist,595219,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30135.gif,3.0,02/14/2025 TBA,6313987,Final
Ohio,595050,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//519.gif,1.0,Cal St. Fullerton,595331,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//97.gif,2.0,02/14/2025 TBA,6305118,Final
Cal St. Fullerton,595331,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//97.gif,1.0,Arizona,595192,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//29.gif,10.0,02/14/2025 TBA,6305158,Final
Portland St.,595312,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//550.gif,0.0,UC Davis,595160,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//108.gif,2.0,02/14/2025 TBA,6308046,Final
UC Davis,595160,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//108.gif,1.0,Stanford,595092,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//674.gif,12.0,02/14/2025 TBA,6308047,Final
Oklahoma St.,595051,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//521.gif,4.0,UCLA,595324,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//110.gif,6.0,02/14/2025 TBA,6308213,Final
Charlotte,595339,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//458.gif,0.0,UCLA,595324,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//110.gif,10.0,02/14/2025 TBA,6308217,Final
Colorado St.,595136,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//156.gif,10.0,Santa Clara,595078,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//631.gif,8.0,02/14/2025 TBA,6310741,Final
California,595126,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//107.gif,3.0,Oregon St.,595052,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//528.gif,1.0,02/14/2025 TBA,6311689,Final
Portland St.,595312,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//550.gif,5.0,UC Riverside,595127,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//111.gif,3.0,02/14/2025 TBA,6311735,Final
UC Riverside,595127,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//111.gif,0.0,Stanford,595092,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//674.gif,8.0,02/14/2025 TBA,6311747,Final
Utah St.,595113,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//731.gif,1.0,Seattle U,595173,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1356.gif,0.0,02/14/2025 TBA,6308269,Final
San Diego St.,595315,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//626.gif,4.0,Alabama,595187,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8.gif,1.0,02/14/2025 TBA,6309400,Final
Cal Poly,595211,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//90.gif,4.0,Santa Clara,595078,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//631.gif,12.0,02/14/2025 TBA,6311499,Final
UC San Diego,595302,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//112.gif,0.0,San Jose St.,595077,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//630.gif,7.0,02/14/2025 TBA,6357984,Final
UC San Diego,595302,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//112.gif,0.0,UIC,595241,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//302.gif,2.0,02/14/2025 TBA,6308798,Final
Pacific,595054,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//534.gif,4.0,CSUN,595215,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//101.gif,2.0,02/14/2025 TBA,6314266,Final
Pacific,595054,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//534.gif,10.0,CSUN,595215,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//101.gif,3.0,02/14/2025 TBA,6314271,Final
UIC,595241,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//302.gif,2.0,San Jose St.,595077,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//630.gif,9.0,02/14/2025 TBA,6308792,Final
Monmouth,595283,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//439.gif,0.0,UNLV,595291,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//465.gif,8.0,02/14/2025 TBA,6310728,Final
Western Ill.,595122,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//771.gif,4.0,Utah Tech,595300,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30095.gif,9.0,02/14/2025 TBA,6305103,Final
Creighton,595141,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//169.gif,0.0,Northern Ky.,595310,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//505.gif,3.0,02/14/2025 TBA,6305120,Final
SIUE,595086,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//660.gif,3.0,Rutgers,595067,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//587.gif,9.0,02/14/2025 TBA,6305121,Final
Fordham,595221,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//236.gif,4.0,SFA,595093,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//676.gif,5.0,02/14/2025 TBA,6305122,Final
Western Caro.,595121,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//769.gif,0.0,Michigan,595337,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//418.gif,6.0,02/14/2025 TBA,6305128,Final
Creighton,595141,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//169.gif,3.0,Morehead St.,595285,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//444.gif,1.0,02/14/2025 TBA,6305125,Final
Abilene Christian,595183,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2.gif,1.0,SIUE,595086,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//660.gif,6.0,02/14/2025 TBA,6305126,Final
Penn St.,595055,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//539.gif,4.0,South Fla.,595085,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//651.gif,12.0,02/14/2025 TBA,6305130,Final
Seton Hall,595079,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//635.gif,5.0,Omaha,595341,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//464.gif,,02/14/2025 TBA,6305131,Final
Belmont,595179,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//14927.gif,13.0,Utah Valley,595182,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30024.gif,3.0,02/14/2025 TBA,6305124,Final
Wofford,595309,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2915.gif,3.0,Stetson,595094,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//678.gif,0.0,02/14/2025 TBA,6305135,Final
UNCW,595340,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//460.gif,6.0,Charleston So.,595197,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//48.gif,4.0,02/14/2025 TBA,6305134,Final
Utah Valley,595182,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30024.gif,6.0,Washington,595119,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//756.gif,15.0,02/14/2025 TBA,6305129,Final
Rutgers,595067,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//587.gif,7.0,East Texas A&amp;M,595307,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//199.gif,0.0,02/14/2025 TBA,6305133,Final
SFA,595093,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//676.gif,2.0,Texas St.,595320,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//670.gif,11.0,02/14/2025 TBA,6305132,Final
Northern Ky.,595310,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//505.gif,3.0,Kennesaw St.,595171,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1157.gif,5.0,02/14/2025 TBA,6305140,Final
Loyola Chicago,595264,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//371.gif,1.0,South Fla.,595085,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//651.gif,9.0,02/14/2025 TBA,6305142,Final
Iowa,595247,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//312.gif,12.0,Abilene Christian,595183,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2.gif,0.0,02/14/2025 TBA,6305138,Final
Wichita St.,595125,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//782.gif,3.0,San Diego St.,595315,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//626.gif,4.0,02/14/2025 TBA,6305143,Final
Utah,595114,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//732.gif,9.0,LMU (CA),595263,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//370.gif,0.0,02/14/2025 TBA,6305136,Final
St. Thomas (MN),595035,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//620.gif,3.0,Texas St.,595320,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//670.gif,4.0,02/14/2025 TBA,6305144,Final
North Dakota,595039,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//494.gif,10.0,Arizona St.,595191,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28.gif,1.0,02/14/2025 TBA,6305139,Final
Morehead St.,595285,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//444.gif,3.0,Kennesaw St.,595171,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1157.gif,8.0,02/14/2025 TBA,6305147,Final
Iowa,595247,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//312.gif,4.0,East Texas A&amp;M,595307,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//199.gif,2.0,02/14/2025 TBA,6305148,Final
Weber St.,595120,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//758.gif,0.0,Arizona St.,595191,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28.gif,11.0,02/14/2025 TBA,6305146,Final
LMU (CA),595263,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//370.gif,1.0,Fresno St.,595213,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//96.gif,6.0,02/14/2025 TBA,6305145,Final
Mercer,595275,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//406.gif,6.0,Tennessee St.,595097,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//691.gif,8.0,02/14/2025 TBA,6305162,Final
Howard,595237,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//290.gif,5.0,Southern U.,595088,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//665.gif,13.0,02/15/2025 TBA,6305172,Final
UCF,595131,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//128.gif,6.0,Clemson,595218,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//147.gif,4.0,02/15/2025 TBA,6305178,Final
Liberty,595335,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//355.gif,3.0,Missouri,595282,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//434.gif,5.0,02/15/2025 TBA,6305179,Final
Kentucky,595253,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//334.gif,1.0,UCLA,595324,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//110.gif,3.0,02/15/2025 TBA,6305180,Final
App State,595190,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27.gif,3.0,Winthrop,595162,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//792.gif,6.0,02/15/2025 TBA,6305184,Final
Fairfield,595154,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//220.gif,1.0,Bethune-Cookman,595199,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//61.gif,8.0,02/15/2025 TBA,6305185,Final
UConn,595138,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//164.gif,4.0,Middle Tenn.,595277,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//419.gif,3.0,02/15/2025 TBA,6305192,Final
Middle Tenn.,595277,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//419.gif,0.0,North Florida,595177,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2711.gif,6.0,02/15/2025 TBA,6305193,Final
Cleveland St.,595133,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//148.gif,2.0,North Florida,595177,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2711.gif,6.0,02/15/2025 TBA,6305194,Final
Loyola Chicago,595264,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//371.gif,2.0,Penn St.,595055,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//539.gif,12.0,02/15/2025 TBA,6307803,Final
Mercyhurst,595550,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//408.gif,4.0,Saint Peter&#39;s,595073,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//617.gif,7.0,02/15/2025 TBA,6310096,Final
Lindenwood,595304,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30136.gif,5.0,Chattanooga,595321,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//693.gif,4.0,02/15/2025 TBA,6310609,Final
Princeton,595059,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//554.gif,2.0,North Carolina,595288,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//457.gif,9.0,02/15/2025 TBA,6305295,Final
Boston U.,595330,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//68.gif,7.0,Radford,595063,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//563.gif,1.0,02/15/2025 TBA,6309013,Final
Winthrop,595162,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//792.gif,5.0,Georgia St.,595227,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//254.gif,3.0,02/15/2025 TBA,6309103,Final
Dartmouth,595142,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//172.gif,0.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,2.0,02/15/2025 TBA,6309437,Final
Binghamton,595200,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//62.gif,0.0,Duke,595325,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//193.gif,4.0,02/15/2025 TBA,6309232,Final
Syracuse,595096,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//688.gif,12.0,Tennessee Tech,595098,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//692.gif,1.0,02/15/2025 TBA,6308692,Final
Marshall,595268,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//388.gif,4.0,Col. of Charleston,595168,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1014.gif,6.0,02/15/2025 TBA,6308314,Final
Louisville,595261,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//367.gif,2.0,Minnesota,595278,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//428.gif,1.0,02/15/2025 TBA,6308124,Final
Marist,595267,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//386.gif,1.0,Coastal Carolina,595134,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//149.gif,9.0,02/15/2025 TBA,6308384,Final
NC State,595037,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//490.gif,3.0,Fla. Atlantic,595157,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//229.gif,4.0,02/15/2025 TBA,6309436,Final
Lipscomb,595181,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28600.gif,0.0,Ga. Southern,595226,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//253.gif,13.0,02/15/2025 TBA,6308142,Final
Syracuse,595096,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//688.gif,8.0,LIU,595257,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//361.gif,2.0,02/15/2025 TBA,6308694,Final
Northern Ky.,595310,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//505.gif,18.0,Morehead St.,595285,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//444.gif,15.0,02/15/2025 TBA,6353195,Final
Penn St.,595055,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//539.gif,4.0,St. John&#39;s (NY),595070,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//603.gif,0.0,02/15/2025 TBA,6353254,Final
Maine,595265,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//380.gif,2.0,Presbyterian,595172,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1320.gif,3.0,02/15/2025 TBA,6358893,Final
Toledo,595108,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//709.gif,6.0,Saint Francis,595313,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//600.gif,7.0,02/15/2025 TBA,6358912,Final
Kent St.,595252,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//331.gif,0.0,Notre Dame,595047,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//513.gif,5.0,02/15/2025 TBA,6354555,Final
Alcorn,595189,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//17.gif,8.0,Howard,595237,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//290.gif,9.0,02/15/2025 TBA,6363546,Final
North Ala.,595220,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//487.gif,5.0,Chattanooga,595321,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//693.gif,0.0,02/15/2025 TBA,6316957,Final
Tennessee Tech,595098,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//692.gif,1.0,Army West Point,595112,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//725.gif,2.0,02/15/2025 TBA,6316010,Final
Boston College,595202,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//67.gif,0.0,Florida,595332,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//235.gif,3.0,02/15/2025 TBA,6314808,Final
Lafayette,595254,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//342.gif,0.0,Bryant,595207,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//81.gif,7.0,02/15/2025 TBA,6316938,Final
Eastern Ky.,595152,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//202.gif,3.0,Campbell,595128,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//115.gif,0.0,02/15/2025 TBA,6314831,Final
Cleveland St.,595133,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//148.gif,1.0,Jacksonville,595249,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//316.gif,2.0,02/15/2025 TBA,6313957,Final
Marist,595267,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//386.gif,13.0,Towson,595109,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//711.gif,9.0,02/15/2025 TBA,6315834,Final
Drexel,595148,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//191.gif,1.0,George Mason,595223,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//248.gif,10.0,02/15/2025 TBA,6316736,Final
Maine,595265,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//380.gif,1.0,ETSU,595150,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//198.gif,3.0,02/15/2025 TBA,6315301,Final
Claflin,595603,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30058.gif,6.0,UMES,595271,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//393.gif,7.0,02/15/2025 TBA,6315376,Final
Towson,595109,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//711.gif,0.0,Notre Dame,595047,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//513.gif,9.0,02/15/2025 TBA,6315831,Final
Jackson St.,595334,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//314.gif,7.0,N.C. A&amp;T,595298,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//488.gif,3.0,02/15/2025 TBA,6315333,Final
Florida A&amp;M,595156,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//228.gif,14.0,Coppin St.,595139,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//165.gif,3.0,02/15/2025 TBA,6313871,Final
Alcorn,595189,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//17.gif,2.0,South Carolina St.,595081,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//647.gif,10.0,02/15/2025 TBA,6314559,Final
NC State,595037,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//490.gif,0.0,Purdue,595061,https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//559.gif,7.0,02/15/2025 TBA,6313259,Final
