game_id,team,opponent,player,ip,ha,er,bb,hb,so,bf,hr_a,go,fo,season
4497823,Bethune-Cookman,Colgate,"Coleman, Sofia",1.0,0.0,2.0,4.0,2.0,2.0,9.0,0.0,1.0,0.0,2024.0
4497823,Colgate,Bethune-Cookman,"Acker, Alexa",7.0,3.0,0.0,4.0,0.0,2.0,30.0,0.0,14.0,6.0,2024.0
4497823,Bethune-Cookman,Colgate,"Badalament, Angelina",5.0,5.0,1.0,2.0,1.0,3.0,23.0,0.0,6.0,5.0,2024.0
4497838,Fairfield,Marshall,"Bridgman, Allie",5.0,8.0,5.0,2.0,0.0,0.0,24.0,1.0,9.0,5.0,2024.0
4497838,Marshall,Fairfield,"Rice, Savannah",7.0,4.0,1.0,2.0,3.0,10.0,28.0,1.0,3.0,6.0,2024.0
4497838,Fairfield,Marshall,"Taylor, Bailey",1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2024.0
4497839,Towson,Lipscomb,"Bostley , Alyssa",0.1,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,2024.0
4497839,Lipscomb,Towson,"Sapp, Ryleigh",7.0,4.0,0.0,2.0,1.0,5.0,30.0,0.0,5.0,11.0,2024.0
4497839,Towson,Lipscomb,"McCullough, Faith",1.2,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,2024.0
4497839,Towson,Lipscomb,"Gardner, Maddie",4.0,5.0,2.0,2.0,0.0,1.0,20.0,0.0,4.0,7.0,2024.0
4497840,Georgetown,Lipscomb,"Dunn, Kayla",7.0,5.0,1.0,3.0,0.0,6.0,30.0,0.0,6.0,8.0,2024.0
4497840,Lipscomb,Georgetown,"Barefoot, Laine",6.2,5.0,1.0,0.0,0.0,1.0,25.0,0.0,9.0,9.0,2024.0
4497853,NIU,UAB,"Carlson , Madison",0.2,2.0,2.0,4.0,1.0,0.0,9.0,0.0,2.0,0.0,2024.0
4497853,UAB,NIU,"Cummings, Olivia",2.2,3.0,2.0,1.0,0.0,1.0,12.0,0.0,4.0,3.0,2024.0
4497853,UAB,NIU,"Russell, Caitlin",3.0,4.0,4.0,3.0,0.0,5.0,18.0,0.0,3.0,2.0,2024.0
4497853,UAB,NIU,"Kramer, AJ",1.1,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,2024.0
4497853,NIU,UAB,"Conner, Kiley",2.1,2.0,0.0,2.0,0.0,0.0,11.0,0.0,6.0,0.0,2024.0
4497853,NIU,UAB,"Dato, Emily",3.0,4.0,2.0,4.0,0.0,2.0,18.0,0.0,1.0,6.0,2024.0
4497857,Cal St. Fullerton,California,"Chambers, Staci",1.0,3.0,3.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,2024.0
4497857,California,Cal St. Fullerton,"Reimers, Anna",4.0,4.0,1.0,0.0,0.0,3.0,15.0,1.0,2.0,5.0,2024.0
4497857,Cal St. Fullerton,California,"Rainey, Haley",5.0,6.0,3.0,0.0,0.0,2.0,19.0,1.0,6.0,5.0,2024.0
4497857,California,Cal St. Fullerton,"Archer, Haylei",3.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,4.0,3.0,2024.0
4497867,App State,Le Moyne,"Northrop, Kaylie",1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,2024.0
4497867,Le Moyne,App State,"Stockwell, Michaela",0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2024.0
4497867,Le Moyne,App State,"Bennett, Laura",6.2,16.0,10.0,0.0,0.0,3.0,37.0,2.0,11.0,6.0,2024.0
4497867,App State,Le Moyne,"Buckner, Delani",6.0,3.0,3.0,0.0,0.0,8.0,22.0,2.0,6.0,4.0,2024.0
4497870,Eastern Ill.,Colorado St.,"Price, Olivia",1.0,4.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,2024.0
4497870,Eastern Ill.,Colorado St.,"McKenzie, Karlie",3.0,7.0,3.0,1.0,0.0,0.0,17.0,0.0,3.0,6.0,2024.0
4497870,Colorado St.,Eastern Ill.,"Hornbuckle, Sydney",5.0,4.0,2.0,0.0,0.0,3.0,20.0,0.0,9.0,3.0,2024.0
4497887,Rhode Island,Northern Ky.,"Lynchard, Liz",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2024.0
4497887,Northern Ky.,Rhode Island,"Barnes, Sydni",3.0,3.0,2.0,1.0,1.0,0.0,14.0,0.0,3.0,5.0,2024.0
4497887,Rhode Island,Northern Ky.,"Vale-Cruz, Avery",5.0,4.0,2.0,4.0,0.0,2.0,24.0,0.0,8.0,6.0,2024.0
4497887,Northern Ky.,Rhode Island,"Hicks, Lauryn",4.0,5.0,3.0,1.0,0.0,4.0,18.0,0.0,6.0,2.0,2024.0
4497895,Northern Colo.,Tulsa,"Caviness, Erin",5.0,8.0,5.0,2.0,0.0,1.0,26.0,0.0,2.0,11.0,2024.0
4497895,Northern Colo.,Tulsa,"Dinapoli, Isabelle",2.0,5.0,4.0,2.0,0.0,1.0,13.0,0.0,1.0,4.0,2024.0
4497895,Tulsa,Northern Colo.,"Nash, Kylee",3.0,5.0,2.0,3.0,0.0,2.0,17.0,1.0,2.0,4.0,2024.0
4497895,Tulsa,Northern Colo.,"Anderson, Anneca",4.0,1.0,1.0,3.0,1.0,5.0,16.0,0.0,3.0,3.0,2024.0
4497920,South Dakota,Butler,"Wedeking, Kori",1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,2024.0
4497920,Butler,South Dakota,"Cammon, Sydney",3.0,5.0,1.0,2.0,0.0,1.0,20.0,0.0,7.0,1.0,2024.0
4497920,South Dakota,Butler,"Mangulis, Madison",1.1,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,2024.0
4497920,Butler,South Dakota,"Noerr, Kayla",3.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,4.0,3.0,2024.0
4497920,South Dakota,Butler,"Young, McKenna",4.2,4.0,1.0,3.0,0.0,5.0,20.0,1.0,7.0,1.0,2024.0
4497928,UMES,Grambling,"Ballenger, Ameenah",6.1,2.0,1.0,6.0,0.0,7.0,26.0,0.0,0.0,0.0,2024.0
4497928,Grambling,UMES,"Matthews, Sherrell",7.0,4.0,2.0,2.0,0.0,6.0,23.0,0.0,0.0,0.0,2024.0
4497928,UMES,Grambling,"Smitchko, Katelyn",0.2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2024.0
4497948,Central Ark.,Lamar University,"Runner, Bailie",7.0,7.0,4.0,1.0,0.0,2.0,29.0,1.0,7.0,12.0,2024.0
4497948,Lamar University,Central Ark.,"Wardlaw, Emma",6.0,12.0,5.0,0.0,0.0,5.0,30.0,0.0,7.0,5.0,2024.0
4497959,South Carolina St.,Jackson St.,"Williams, Aaliyah",0.2,2.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,2024.0
4497959,Jackson St.,South Carolina St.,"Salazar, Victoria",7.0,4.0,1.0,0.0,0.0,2.0,25.0,0.0,8.0,10.0,2024.0
4497959,South Carolina St.,Jackson St.,"Calloway, Destiny",6.1,3.0,2.0,2.0,0.0,4.0,24.0,0.0,11.0,2.0,2024.0
4497960,N.C. A&T,Grambling,"KIRTPATRICK, Sharla",3.0,5.0,6.0,3.0,1.0,2.0,18.0,0.0,6.0,1.0,2024.0
4497960,N.C. A&T,Grambling,"Kearse, Amaya",4.0,8.0,3.0,1.0,0.0,0.0,20.0,0.0,4.0,6.0,2024.0
4497960,Grambling,N.C. A&T,"Richard, Dacia",7.0,5.0,3.0,3.0,0.0,4.0,28.0,1.0,5.0,11.0,2024.0
4497962,Massachusetts,Nicholls,"Horton, Natalee",7.0,3.0,1.0,1.0,0.0,4.0,25.0,0.0,9.0,8.0,2024.0
4497962,Nicholls,Massachusetts,"McNeill, Audrey",6.2,5.0,2.0,1.0,0.0,3.0,25.0,1.0,7.0,9.0,2024.0
4497966,Hofstra,Boston College,"Pisapia, Annabella",1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2024.0
4497966,Hofstra,Boston College,"Butler, Anna",0.2,3.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2024.0
4497966,Boston College,Hofstra,"Jackson, Addison",4.2,2.0,0.0,1.0,0.0,2.0,18.0,0.0,4.0,8.0,2024.0
4497966,Hofstra,Boston College,"Venturini, Haley",4.1,5.0,0.0,1.0,0.0,2.0,18.0,0.0,2.0,8.0,2024.0
4497966,Boston College,Hofstra,"Pappion, Halie",2.1,2.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,2.0,2024.0
4497974,Northern Ky.,Wofford,"Eads, Madisyn",4.1,9.0,7.0,2.0,1.0,0.0,26.0,0.0,3.0,9.0,2024.0
4497974,Wofford,Northern Ky.,"Greenwood, Abby",4.0,7.0,3.0,0.0,1.0,2.0,21.0,0.0,5.0,5.0,2024.0
4497974,Northern Ky.,Wofford,"Ballis, Brooklyn",1.2,8.0,7.0,2.0,0.0,1.0,16.0,0.0,3.0,1.0,2024.0
4497974,Wofford,Northern Ky.,"Axelson, Margaret",3.0,6.0,0.0,1.0,0.0,1.0,16.0,0.0,7.0,0.0,2024.0
4497986,Abilene Christian,Houston Christian,"Nielsen, Talia",7.0,5.0,1.0,2.0,1.0,6.0,28.0,0.0,5.0,8.0,2024.0
4497986,Houston Christian,Abilene Christian,"Swanson, Lyndie",3.2,8.0,7.0,1.0,0.0,4.0,20.0,0.0,4.0,3.0,2024.0
4497986,Houston Christian,Abilene Christian,"Prasifka, Addy",2.1,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,3.0,2024.0
4497993,Jackson St.,N.C. A&T,"Bickers, Kelley",2.0,3.0,1.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,2024.0
4497993,N.C. A&T,Jackson St.,"DOUGLAS, Kayla",7.0,5.0,2.0,0.0,0.0,3.0,27.0,0.0,7.0,11.0,2024.0
4497993,Jackson St.,N.C. A&T,"Gonzalez, Sofia",4.0,5.0,4.0,1.0,0.0,0.0,18.0,1.0,4.0,7.0,2024.0
4497997,Campbell,NC State,"Gregory, Megan",6.0,6.0,0.0,2.0,0.0,2.0,25.0,0.0,5.0,8.0,2024.0
4497997,NC State,Campbell,"Weixlmann, Aisha",7.0,5.0,3.0,2.0,1.0,5.0,29.0,0.0,4.0,11.0,2024.0
4497999,IUPUI,Georgetown,"Speth, Jasmin",3.1,0.0,0.0,2.0,0.0,3.0,12.0,0.0,3.0,3.0,2024.0
4497999,IUPUI,Georgetown,"Metcalf, Carly",3.2,5.0,6.0,6.0,0.0,1.0,21.0,2.0,6.0,3.0,2024.0
4497999,Georgetown,IUPUI,"Parker, Julia",7.0,4.0,0.0,0.0,0.0,2.0,25.0,0.0,9.0,10.0,2024.0
4498015,San Diego St.,LMU (CA),"Light, Allie",4.2,7.0,3.0,1.0,0.0,0.0,21.0,1.0,11.0,1.0,2024.0
4498015,LMU (CA),San Diego St.,"Hubbard, Jessica",5.1,4.0,4.0,5.0,0.0,1.0,24.0,0.0,8.0,6.0,2024.0
4498015,LMU (CA),San Diego St.,"Samperio, Alessandra",0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2024.0
4498015,LMU (CA),San Diego St.,"O'Dell, Lindsey",0.1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2024.0
4498015,San Diego St.,LMU (CA),"Hernandez, Dee Dee",2.1,3.0,0.0,1.0,0.0,0.0,11.0,0.0,5.0,2.0,2024.0
4498022,Alabama St.,South Carolina St.,"Brown, Olivia",3.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,4.0,2024.0
4498022,South Carolina St.,Alabama St.,"Lowther, DeAsia",7.0,11.0,5.0,0.0,0.0,4.0,31.0,0.0,10.0,6.0,2024.0
4498022,Alabama St.,South Carolina St.,"Bibbs, Charity",4.0,4.0,1.0,0.0,0.0,4.0,16.0,0.0,5.0,2.0,2024.0
4498029,New Mexico,Abilene Christian,"Jones, Kenzie",0.1,2.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2024.0
4498029,New Mexico,Abilene Christian,"Snow, Taylor",3.2,7.0,4.0,1.0,0.0,1.0,19.0,1.0,3.0,6.0,2024.0
4498029,New Mexico,Abilene Christian,"Brouse, Emily",2.0,1.0,1.0,3.0,0.0,4.0,10.0,0.0,1.0,1.0,2024.0
4498029,Abilene Christian,New Mexico,"Russo, Angelina",7.0,7.0,0.0,1.0,1.0,5.0,31.0,0.0,7.0,8.0,2024.0
4498038,Northern Ky.,Wofford,"Eads, Madisyn",1.1,2.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,3.0,2024.0
4498038,Wofford,Northern Ky.,"Stephenson, Tayven",7.0,7.0,1.0,1.0,0.0,5.0,27.0,0.0,7.0,7.0,2024.0
4498038,Northern Ky.,Wofford,"Flores, Alicia",4.2,4.0,3.0,2.0,0.0,2.0,21.0,0.0,2.0,9.0,2024.0
4498045,UNLV,Bradley,"Fontes, Jessie",1.1,1.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,2024.0
4498045,Bradley,UNLV,"Kennedy, Sydney",7.0,7.0,3.0,4.0,0.0,4.0,30.0,0.0,9.0,6.0,2024.0
4498045,UNLV,Bradley,"Zellien, Ellie",5.2,10.0,5.0,3.0,1.0,7.0,31.0,1.0,5.0,4.0,2024.0
4498047,Kennesaw St.,Pittsburgh,"Kyte, Lindsey",5.0,12.0,3.0,0.0,0.0,3.0,23.0,1.0,3.0,5.0,2024.0
4498047,Pittsburgh,Kennesaw St.,"Stefanoni, Olivia",4.1,4.0,2.0,2.0,1.0,8.0,20.0,0.0,4.0,0.0,2024.0
4498047,Kennesaw St.,Pittsburgh,"Bennett, Melanie",4.0,1.0,0.0,1.0,0.0,2.0,14.0,0.0,6.0,3.0,2024.0
4498047,Pittsburgh,Kennesaw St.,"Pittman, Kyra",4.2,2.0,1.0,2.0,0.0,4.0,18.0,1.0,5.0,5.0,2024.0
4498052,UConn,NC State,"Siems, Hallie",5.0,4.0,3.0,3.0,0.0,5.0,21.0,1.0,4.0,5.0,2024.0
4498052,NC State,UConn,"Wyman, Rylee",7.0,2.0,1.0,0.0,1.0,11.0,23.0,1.0,6.0,3.0,2024.0
4498052,UConn,NC State,"O'Neil, Meghan",1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2024.0
4498054,Tarleton St.,Lafayette,"Marquez, Kynlee",6.0,8.0,2.0,3.0,1.0,4.0,27.0,0.0,7.0,3.0,2024.0
4498054,Tarleton St.,Lafayette,"Dunbar, Makenzie",1.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2024.0
4498054,Lafayette,Tarleton St.,"Cal, Jacqueline",7.0,5.0,0.0,2.0,0.0,3.0,28.0,0.0,6.0,11.0,2024.0
4498055,Mississippi Val.,Tarleton St.,"Tsosie, Gleenabah",0.2,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2024.0
4498055,Tarleton St.,Mississippi Val.,"Daniel, Kendall",5.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,10.0,2.0,2024.0
4498055,Mississippi Val.,Tarleton St.,"Rameriez, M",3.1,7.0,4.0,1.0,0.0,0.0,20.0,2.0,1.0,9.0,2024.0
4498067,North Texas,South Dakota St.,"Wagoner, McKenzie",7.0,10.0,3.0,1.0,0.0,9.0,33.0,0.0,6.0,7.0,2024.0
4498067,South Dakota St.,North Texas,"Herman, Hailey",1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,2.0,1.0,2024.0
4498067,South Dakota St.,North Texas,"Kniesche, Tori",5.0,3.0,6.0,11.0,1.0,7.0,30.0,0.0,3.0,5.0,2024.0
4498068,Jacksonville,UNCW,"Waggoner, Skylar",7.0,9.0,4.0,1.0,0.0,4.0,31.0,0.0,6.0,11.0,2024.0
4498068,UNCW,Jacksonville,"Ewers, Carrigan",2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,2024.0
4498068,UNCW,Jacksonville,"Winstead, Emily",5.0,2.0,1.0,3.0,0.0,2.0,21.0,0.0,4.0,9.0,2024.0
4498073,South Alabama,Eastern Ky.,"Tori, Miller",1.2,3.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,2024.0
4498073,South Alabama,Eastern Ky.,"Harrison, Ryley",1.0,3.0,2.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,2024.0
4498073,South Alabama,Eastern Ky.,"Lagle, Madison",3.0,2.0,1.0,4.0,0.0,3.0,14.0,0.0,2.0,3.0,2024.0
4498073,South Alabama,Eastern Ky.,"Williams, Cadence",1.1,5.0,6.0,1.0,0.0,1.0,10.0,0.0,1.0,2.0,2024.0
4498073,Eastern Ky.,South Alabama,"Rutan, Maddi",7.0,5.0,3.0,2.0,0.0,3.0,28.0,1.0,5.0,12.0,2024.0
4498079,San Diego,Eastern Ill.,"Giaime, Emma",4.0,3.0,1.0,1.0,0.0,1.0,15.0,0.0,7.0,3.0,2024.0
4498079,Eastern Ill.,San Diego,"Oslanzi, McKenzie",5.0,4.0,1.0,1.0,0.0,6.0,20.0,0.0,4.0,4.0,2024.0
4498079,San Diego,Eastern Ill.,"Tadlock, Kelsey",2.0,2.0,1.0,1.0,1.0,3.0,9.0,0.0,1.0,1.0,2024.0
4498079,San Diego,Eastern Ill.,"Rose, Courtney",1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,2024.0
4498079,Eastern Ill.,San Diego,"Price, Olivia",1.2,2.0,0.0,2.0,1.0,1.0,10.0,0.0,3.0,1.0,2024.0
4498080,Southern Utah,San Diego,"Delgado, Emily",5.0,4.0,3.0,2.0,0.0,4.0,22.0,0.0,9.0,1.0,2024.0
4498080,San Diego,Southern Utah,"Braegelmann, McKenna",7.0,1.0,0.0,2.0,0.0,7.0,24.0,0.0,1.0,13.0,2024.0
4498080,Southern Utah,San Diego,"Baker, Delaney",1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2024.0
4498084,Chattanooga,Ball St.,"Long, Taylor",4.1,0.0,1.0,2.0,0.0,4.0,17.0,0.0,6.0,3.0,2024.0
4498084,Ball St.,Chattanooga,"Hoffman, Jessica",0.1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2024.0
4498084,Chattanooga,Ball St.,"Alley, Izzy",3.2,1.0,1.0,2.0,2.0,3.0,16.0,0.0,4.0,3.0,2024.0
4498084,Ball St.,Chattanooga,"King, Francys",7.0,10.0,3.0,1.0,0.0,4.0,32.0,0.0,10.0,7.0,2024.0
4498086,UNCW,Jacksonville,"Ewers, Carrigan",1.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,2024.0
4498086,UNCW,Jacksonville,"Hammock, Kara",4.0,2.0,1.0,2.0,1.0,1.0,18.0,0.0,7.0,4.0,2024.0
4498086,Jacksonville,UNCW,"Harpe, Shelby",6.0,6.0,2.0,0.0,0.0,0.0,22.0,0.0,7.0,8.0,2024.0
4498086,UNCW,Jacksonville,"Winstead, Emily",2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,4.0,2024.0
4498086,Jacksonville,UNCW,"Wells, Reese",2.0,2.0,2.0,2.0,0.0,0.0,10.0,0.0,4.0,2.0,2024.0
4498086,UNCW,Jacksonville,"Eckert, Peyton",1.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,3.0,2024.0
4498095,San Diego St.,Texas A&M,"Hernandez, Dee Dee",1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,2024.0
4498095,San Diego St.,Texas A&M,"Light, Allie",6.0,5.0,1.0,3.0,0.0,6.0,25.0,0.0,7.0,4.0,2024.0
4498095,Texas A&M,San Diego St.,"Kennedy, Emiley",7.0,2.0,0.0,2.0,0.0,8.0,26.0,0.0,11.0,2.0,2024.0
4498096,Saint Louis,Tennessee St.,"Hochman, Taylor",4.0,2.0,1.0,2.0,0.0,2.0,16.0,0.0,6.0,4.0,2024.0
4498096,Tennessee St.,Saint Louis,"Castillo, Reina",7.0,10.0,3.0,0.0,0.0,4.0,32.0,0.0,8.0,8.0,2024.0
4498096,Saint Louis,Tennessee St.,"Strand, Lily",2.0,9.0,4.0,2.0,0.0,1.0,16.0,1.0,3.0,1.0,2024.0
4498098,Missouri,North Texas,"Harrison, Cierra",6.0,2.0,0.0,0.0,0.0,4.0,20.0,0.0,4.0,10.0,2024.0
4498098,North Texas,Missouri,"Childers, Mackenzie",0.2,1.0,3.0,4.0,0.0,1.0,7.0,0.0,0.0,1.0,2024.0
4498098,Missouri,North Texas,"Pannell, Taylor",1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,2024.0
4498098,North Texas,Missouri,"Smith, Kayleigh",1.0,5.0,5.0,1.0,0.0,0.0,9.0,0.0,2.0,1.0,2024.0
4498098,North Texas,Missouri,"Savage, Skylar",5.1,4.0,1.0,4.0,0.0,2.0,25.0,0.0,10.0,3.0,2024.0
4498131,Houston Christian,New Mexico,"Grofman, Ronni",7.0,5.0,1.0,7.0,0.0,6.0,31.0,0.0,5.0,8.0,2024.0
4498131,New Mexico,Houston Christian,"Guest, McKenna",6.0,5.0,3.0,2.0,1.0,3.0,25.0,0.0,7.0,6.0,2024.0
4498141,Murray St.,Western Ky.,"Roby, Raylee",0.2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2024.0
4498141,Murray St.,Western Ky.,"Veber, Jenna",5.0,6.0,0.0,1.0,0.0,3.0,24.0,0.0,10.0,2.0,2024.0
4498141,Western Ky.,Murray St.,"Gardner, Katie",7.0,4.0,2.0,4.0,2.0,6.0,31.0,0.0,5.0,9.0,2024.0
4498141,Murray St.,Western Ky.,"Smith, Alyson",1.1,3.0,1.0,1.0,0.0,1.0,8.0,0.0,3.0,0.0,2024.0
4498146,Oklahoma St.,LSU,"Aycock, Kyra",1.2,4.0,5.0,3.0,0.0,2.0,11.0,1.0,1.0,1.0,2024.0
4498146,LSU,Oklahoma St.,"Berzon, Sydney",7.0,11.0,6.0,3.0,0.0,5.0,34.0,1.0,7.0,8.0,2024.0
4498146,Oklahoma St.,LSU,"Kilfoyl, Lexi",0.2,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,2024.0
4498146,Oklahoma St.,LSU,"Rosenberry, Ivy",4.0,4.0,0.0,1.0,1.0,2.0,17.0,0.0,6.0,3.0,2024.0
4498155,Jackson St.,N.C. Central,"Salazar, Victoria",6.0,12.0,7.0,3.0,0.0,4.0,33.0,1.0,9.0,5.0,2024.0
4498155,N.C. Central,Jackson St.,"Eubanks, Ashanti",4.2,8.0,8.0,4.0,1.0,3.0,26.0,1.0,7.0,3.0,2024.0
4498155,N.C. Central,Jackson St.,"Tompkins, Xenna",2.1,2.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,2024.0
4498157,N.C. A&T,Alcorn,"KIRTPATRICK, Sharla",4.0,6.0,4.0,2.0,0.0,3.0,25.0,0.0,3.0,4.0,2024.0
4498157,Alcorn,N.C. A&T,"Fletcher, Ta’Niyah",0.2,0.0,3.0,5.0,1.0,1.0,8.0,0.0,0.0,1.0,2024.0
4498157,N.C. A&T,Alcorn,"Barkhimer, Joey",3.0,5.0,4.0,1.0,0.0,1.0,16.0,0.0,4.0,4.0,2024.0
4498157,Alcorn,N.C. A&T,"Miller, Olivia",3.1,7.0,5.0,3.0,0.0,0.0,18.0,1.0,3.0,5.0,2024.0
4498157,Alcorn,N.C. A&T,"Parker, Kiri",3.0,0.0,1.0,0.0,1.0,2.0,10.0,0.0,5.0,2.0,2024.0
4498158,UMES,Alcorn,"Ballenger, Ameenah",7.0,10.0,3.0,3.0,0.0,3.0,33.0,0.0,8.0,9.0,2024.0
4498158,Alcorn,UMES,"Fletcher, Ta’Niyah",7.0,9.0,3.0,3.0,0.0,4.0,33.0,0.0,9.0,5.0,2024.0
4498173,Purdue Fort Wayne,North Dakota,"Brinkerhoff, Gracie",4.0,7.0,6.0,1.0,0.0,2.0,20.0,1.0,3.0,6.0,2024.0
4498173,North Dakota,Purdue Fort Wayne,"Albrecht, Jackie",1.2,4.0,1.0,2.0,1.0,1.0,11.0,0.0,3.0,0.0,2024.0
4498173,Purdue Fort Wayne,North Dakota,"Roberts, Kayla",2.0,3.0,1.0,2.0,1.0,1.0,12.0,0.0,1.0,4.0,2024.0
4498173,North Dakota,Purdue Fort Wayne,"Carr, Makaela",5.1,9.0,5.0,0.0,0.0,3.0,24.0,1.0,4.0,8.0,2024.0
4498181,Marshall,Longwood,"Rice, Savannah",7.0,4.0,2.0,2.0,0.0,3.0,27.0,1.0,15.0,3.0,2024.0
4498181,Longwood,Marshall,"Burton, Er'ron",4.0,6.0,4.0,0.0,1.0,2.0,19.0,0.0,5.0,5.0,2024.0
4498181,Longwood,Marshall,"Gawryluk, Cierra",2.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,2024.0
4498188,Notre Dame,Samford,"Kastor, Micaela",3.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,7.0,2.0,2024.0
4498188,Samford,Notre Dame,"Newcomb, McKenzie",3.2,9.0,5.0,0.0,0.0,1.0,19.0,1.0,5.0,4.0,2024.0
4498188,Samford,Notre Dame,"Bond, Sara",2.1,2.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,4.0,2024.0
4498188,Notre Dame,Samford,"Becker, Shannon",3.0,4.0,0.0,1.0,0.0,0.0,14.0,0.0,5.0,4.0,2024.0
4498188,Notre Dame,Samford,"Kamzik, Kami",1.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,2024.0
4498201,UAB,NIU,"Kirby, Leigha",6.0,5.0,2.0,1.0,0.0,3.0,26.0,0.0,9.0,6.0,2024.0
4498201,NIU,UAB,"Stewart, Danielle",7.0,5.0,0.0,0.0,0.0,8.0,26.0,0.0,2.0,10.0,2024.0
4498207,Virginia Tech,California,"Mazzarone, Emma",3.2,1.0,0.0,2.0,1.0,2.0,16.0,0.0,5.0,4.0,2024.0
4498207,California,Virginia Tech,"Roelling, Randi",5.2,3.0,2.0,3.0,0.0,0.0,21.0,1.0,2.0,13.0,2024.0
4498207,California,Virginia Tech,"Archer, Haylei",2.1,3.0,2.0,2.0,0.0,2.0,11.0,0.0,2.0,2.0,2024.0
4498207,Virginia Tech,California,"Grein, Lyndsey",4.1,3.0,4.0,2.0,0.0,5.0,18.0,1.0,3.0,5.0,2024.0
4498212,Weber St.,CSU Bakersfield,"Merrill, Brooke",1.2,3.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,4.0,2024.0
4498212,CSU Bakersfield,Weber St.,"Martinez, Kirsten",0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024.0
4498212,CSU Bakersfield,Weber St.,"Thornton, Carter",3.0,5.0,5.0,2.0,0.0,1.0,18.0,0.0,5.0,2.0,2024.0
4498212,Weber St.,CSU Bakersfield,"McCraw, Cali",1.2,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,2024.0
4498212,Weber St.,CSU Bakersfield,"Veltien, Joslynn",3.2,4.0,2.0,4.0,0.0,5.0,17.0,0.0,2.0,2.0,2024.0
4498212,CSU Bakersfield,Weber St.,"Hunter, Dani",2.1,3.0,1.0,1.0,2.0,0.0,12.0,0.0,3.0,3.0,2024.0
4498218,Southern Utah,LIU,"Baker, Delaney",0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2024.0
